,title,url
488,The Orange Cans That Help Philly Take Out the Trash,https://nextcity.org/urbanist-news/the-orange-cans-that-help-philly-take-out-the-trash
489,How Hard Is It To Create a Commercial Corridor for Black-Owned Businesses in Chicago?,https://nextcity.org/urbanist-news/how-hard-to-create-a-commercial-corridor-for-black-owned-businesses-chicago
490,Research Shows ‘Housing First’ in Denver Works,https://nextcity.org/urbanist-news/research-shows-housing-first-in-denver-works
491,The Sounds of Healing,https://nextcity.org/urbanist-news/the-sounds-of-healing
492,The Black-Owned Startup “Turning NYC Buildings Into Teslas”,https://nextcity.org/urbanist-news/black-owned-startup-turning-buildings-into-teslas
493,Economics in Brief: Walmart Will Pay for College for All Its Employees,https://nextcity.org/urbanist-news/walmart-will-pay-college-for-all-its-employees
494,Housing in Brief: Eviction Crisis Imminent as Moratorium Ends Nationwide,https://nextcity.org/urbanist-news/housing-in-brief-eviction-crisis-imminent-as-moratorium-ends-nationwide
495,Hear Us: California Is Trailblazing the Path to Debt-Free Justice. Other States Should Follow.,https://nextcity.org/urbanist-news/hear-us-california-trailblazing-path-debt-free-justice-other-states-follow
496,Trauma-Informed Training Attempts to Bridge Gap Between Newark Residents and Cops,https://nextcity.org/urbanist-news/trauma-informed-training-attempts-bridge-gap-residents-cops
497,Rescuing the American Rescue Plan,https://nextcity.org/urbanist-news/rescuing-the-american-rescue-plan
498,"Cooler, Cleaner Megacities, One Rooftop Garden at a Time",https://nextcity.org/urbanist-news/cooler-cleaner-megacities-one-rooftop-garden-at-a-time
499,From More Equitable Transit to a “Carless City” in Omaha,https://nextcity.org/urbanist-news/from-more-equitable-transit-to-a-carless-city-in-omaha
500,The Project That’s Transforming a Historic Baton Rouge Corridor Built by Enslaved People,https://nextcity.org/urbanist-news/project-transforms-a-historic-baton-rouge-corridor-built-by-enslaved-people
501,Gas Taxes Pay For Our Roads. What Happens When Cars Go Electric?,https://nextcity.org/urbanist-news/gas-taxes-pay-for-our-roads-what-happens-when-cars-go-electric
502,California Puts up $500 Million for Community Ownership Against Big Real Estate,https://nextcity.org/urbanist-news/california-puts-up-500-million-community-ownership-against-big-real-estate
503,States Are Buying Hotels To Provide Short And Long-Term Housing For Wildfire Survivors,https://nextcity.org/urbanist-news/states-buying-hotels-provide-short-long-term-housing-for-wildfire-survivors
504,Disrupting the Pipeline That Channels Youth in Foster Care to Homelessness,https://nextcity.org/features/disrupting-the-pipeline-that-channels-youth-in-foster-care-to-homelessness
505,Economics in Brief: Uber and Lyft Drivers Stage Nationwide Strike for Right to Unionize,https://nextcity.org/urbanist-news/uber-and-lyft-drivers-stage-nationwide-strike-for-right-to-unionize
506,A South Carolina Homeless Shelter Has An On-Site Lawyer to Handle Poverty,https://nextcity.org/urbanist-news/a-south-carolina-homeless-shelter-has-an-on-site-lawyer-to-handle-poverty
507,Housing in Brief: Montana’s Labor Shortage Is Actually a Housing Shortage,https://nextcity.org/urbanist-news/housing-in-brief-montanas-labor-shortage-is-actually-a-housing-shortage
508,Creating a Black ‘Third Place’ in Cleveland,https://nextcity.org/urbanist-news/creating-a-black-third-place-in-cleveland
509,"One Mother Won Her Battle, But Biases in Child Welfare Remain",https://nextcity.org/urbanist-news/one-mother-won-her-battle-but-biases-child-welfare-remain
510,"In Baltimore, Disability Advocates Are Suing Over Sidewalk Conditions",https://nextcity.org/urbanist-news/in-baltimore-disability-advocates-are-suing-over-sidewalk-conditions
511,Can Biden’s Plan to Remove Urban Highways Improve the Health of American Cities?,https://nextcity.org/urbanist-news/can-bidens-plan-remove-urban-highways-improve-the-health-of-american-cities
512,Report: Fewer Cops Can Make Transit Safer for All,https://nextcity.org/urbanist-news/report-fewer-cops-can-make-transit-safer-for-all
513,Denver Art Installation Doubles as Skate Park and Stormwater Mitigation,https://nextcity.org/urbanist-news/denver-art-installation-doubles-as-skate-park-and-stormwater-mitigation
514,"The Women’s Wealth Gap Glares Harsher than Ever, So It’s Time to Close It",https://nextcity.org/urbanist-news/the-womens-wealth-gap-glares-harsher-than-ever-so-its-time-to-close-it
515,Can NYC’s Storefront Registry Help Level the Playing Field for Embattled Commercial Tenants?,https://nextcity.org/urbanist-news/can-nyc-storefront-registry-level-the-playing-field-for-commercial-tenants
516,The Activists Behind the Push for Rent Stabilization in St. Paul,https://nextcity.org/urbanist-news/the-activists-behind-the-push-for-rent-stabilization-in-st-paul
517,A Look at CalFLEXI: Long Beach’s Experiment With Government-Run Gig Work,https://nextcity.org/features/inside-calflexi-long-beachs-experiment-with-government-run-gig-work
518,Economics in Brief: California is First to Provide State-Funded Guaranteed Income Plan,https://nextcity.org/urbanist-news/california-is-first-to-provide-state-funded-guaranteed-income-plan
519,Denver May Soon Create the Country’s First Historic District Honoring the Chicano Movement,https://nextcity.org/urbanist-news/denver-create-countrys-first-historic-district-honoring-chicano-movement
520,"Housing in Brief: As HUD Proposes Weaker Safety Rules, Congress Proposes New Tenant Rights Bill",https://nextcity.org/urbanist-news/hud-proposes-weaker-safety-rules-congress-proposes-new-tenant-rights-bill
521,"It’s Not Just Roads and Bridges: Our “Civic Infrastructure” is Crumbling, and Here’s How to Fix It",https://nextcity.org/urbanist-news/not-just-roads-and-bridges-our-civic-infrastructure-is-crumbling
522,Buffalo’s First Mobility Hub Rolls Forward,https://nextcity.org/urbanist-news/buffalos-first-mobility-hub-rolls-forward
523,"Whatever Happened To… Minneapolis Protest Art, VA’s Electric School Buses, and Right to Repair?",https://nextcity.org/urbanist-news/what-happened-minneapolis-protest-art-electric-school-buses-right-to-repair
524,Everything Wrong With Our ‘Highways First’ Approach to Urban Mobility,https://nextcity.org/urbanist-news/everything-wrong-with-our-highways-first-approach-to-urban-mobility
525,Teen Volunteers Get a Foot in the Door for Nursing Home Careers,https://nextcity.org/urbanist-news/teen-volunteers-get-a-foot-in-the-door-for-nursing-home-careers
526,Utilizing Creative Blight Strategy to Save a Neighborhood,https://nextcity.org/urbanist-news/utilizing-creative-blight-strategy-to-save-a-neighborhood
527,Cities Are Getting Money To Reduce Their Jail Populations. It’s Working.,https://nextcity.org/urbanist-news/cities-are-getting-money-to-reduce-their-jail-populations-its-working
528,Affordable Housing Model in Brooklyn Will Use Solar Energy to Subsidize Internet Costs,https://nextcity.org/urbanist-news/affordable-housing-model-will-use-solar-energy-to-subsidize-internet-costs
529,How to Evaluate a Bank’s Community Reinvestment Act Evaluation,https://nextcity.org/urbanist-news/how-to-evaluate-a-banks-community-reinvestment-act-evaluation
530,Whose Dollars Are These Anyway? Foundations Rethink Their Model,https://nextcity.org/features/whose-dollars-are-these-anyway-foundations-rethink-their-model
531,Housing in Brief: PA Supreme Court Rules in Favor of Eviction Diversion Program,https://nextcity.org/urbanist-news/housing-brief-pa-supreme-court-rules-in-favor-of-eviction-diversion-program
532,Economics in Brief: Ohio Lawsuit Demands Return of $300 Weekly Unemployment Benefit,https://nextcity.org/urbanist-news/economics-brief-ohio-lawsuit-demands-return-of-weekly-unemployment-benefit
533,"Missoula, Montana Is Making Its Mobile Mental Health Response Pilot Permanent",https://nextcity.org/urbanist-news/missoula-montana-is-making-mobile-mental-health-response-pilot-permanent
534,How Bogotá’s Waste Pickers Reinvented Their Jobs for a Modern City,https://nextcity.org/urbanist-news/how-bogotas-waste-pickers-reinvented-their-jobs-for-a-modern-city
535,Startup Plans Taxi Battery Swapping Service for Electric Vehicles in Major Cities,https://nextcity.org/urbanist-news/startup-plans-battery-swapping-service-for-electric-cars-in-major-cities
536,Want a Stronger City? Forget the Tax Breaks — Invest in Shorter Commutes Instead,https://nextcity.org/urbanist-news/want-a-stronger-city-forget-tax-breaks-invest-in-shorter-commutes-instead
537,"While We’re Considering Removing Highways, Let’s Not Overlook Pavement",https://nextcity.org/urbanist-news/while-were-considering-removing-highways-lets-not-overlook-pavement
538,The Utility Repossessed Their City’s Streetlights. Now They’re Re-Lighting the Night,https://nextcity.org/urbanist-news/utility-repossessed-citys-streetlights-now-theyre-relighting-the-night
539,This Community Foundation Wants to Change the Face of Who Controls Wealth,https://nextcity.org/urbanist-news/this-community-foundation-wants-to-change-the-face-of-who-controls-wealth
540,What I’ve Learned After Two Years on the Housing Beat,https://nextcity.org/urbanist-news/what-ive-learned-after-two-years-on-the-housing-beat
541,LEARN-ing to Sustain a City’s Culture and Character,https://nextcity.org/features/learning-to-sustain-a-citys-culture-and-character
542,Housing in Brief: Berlin Will Vote on Expropriating Apartments in September,https://nextcity.org/urbanist-news/housing-in-brief-berlin-will-vote-on-expropriating-apartments-in-september
543,Economics in Brief: Black Americans Are 16x More Likely to Be in 3rd-Generation Poverty than Whites,https://nextcity.org/urbanist-news/black-americans-16x-more-likely-to-be-3rd-gen-poverty-than-whites
544,Hear Us: America’s Economic Recovery Requires Centering Racial Equity,https://nextcity.org/urbanist-news/hear-us-americas-economic-recovery-requires-centering-racial-equity
545,The First ‘Menstrual Hub’ in the Country Is Open in Philadelphia,https://nextcity.org/urbanist-news/the-first-menstrual-hub-in-the-country-is-open-in-philadelphia
546,How Community Sponsorship Helps Refugees Find Their Feet — and Find a Home,https://nextcity.org/urbanist-news/how-community-sponsorship-helps-refugees-find-their-feet-and-find-a-home
547,A Medical Moonshot Would Help Fix Inequality in American Health Care,https://nextcity.org/urbanist-news/a-medical-moonshot-would-help-fix-inequality-in-american-health-care
548,"Designers, Educators Omar Ali and Emmanuel Osorno Join Tulane as Fellows",https://nextcity.org/urbanist-news/designers-educators-omar-ali-and-emmanuel-osorno-join-tulane-as-fellows
549,Have We Entered a “Gilded Age of Mass Transit”?,https://nextcity.org/urbanist-news/have-we-entered-a-gilded-age-of-mass-transit
550,Atlanta Suburb Focuses on Bringing Equity to Growing Latinx Community,https://nextcity.org/urbanist-news/atlanta-suburb-focuses-on-bringing-equity-to-growing-latinx-community
551,A New Project Is Bringing the Gay ‘Green Book’ Online,https://nextcity.org/urbanist-news/a-new-project-is-bringing-the-gay-green-book-online
552,"Co-Op Owned by Formerly Incarcerated Women Embarks on Next Step, Thanks to Surprising Money Source",https://nextcity.org/urbanist-news/co-op-owned-formerly-incarcerated-women-embarks-next-step-thanks-surprising
553,How Atlanta’s Public Housing Created Space for Black Women to Organize,https://nextcity.org/urbanist-news/how-atlantas-public-housing-created-space-for-black-women-to-organize
554,Clearing a Path From Prison to the Bar Exam,https://nextcity.org/urbanist-news/clearing-a-path-from-prison-to-the-bar-exam
555,Economics in Brief: Small Business Administration Cancels Grants After Discrimination Lawsuit,https://nextcity.org/urbanist-news/small-business-administration-cancels-grants-after-discrimination-lawsuit
556,Housing in Brief: Fell Behind on Your Rent During COVID? California’s Got You,https://nextcity.org/urbanist-news/fell-behind-rent-during-covid-california-got-you
557,"Dyke Bars are Vanishing, but Dyke Beer Wants to Reverse the Trend",https://nextcity.org/urbanist-news/dyke-bars-are-vanishing-but-dyke-beer-wants-to-reverse-the-trend
558,A Helping Hand for the Twin Cities’ Most Essential Workers — Mothers,https://nextcity.org/urbanist-news/a-helping-hand-for-the-twin-cities-most-essential-workers-mothers
559,Hundreds of Volunteers Turned a San Francisco Parking Lot Into a Healing Garden,https://nextcity.org/urbanist-news/hundreds-turn-san-francisco-parking-lot-into-healing-garden
560,The Cities Trailblazing Transit Service into the Wilderness,https://nextcity.org/urbanist-news/the-cities-trailblazing-transit-service-into-the-wilderness
561,"Is Transit Infrastructure? The Urban/Rural, Left/Right Infrastructure Divide",https://nextcity.org/urbanist-news/is-transit-infrastructure-the-urban-rural-left-right-infrastructure-divide
562,Affordable Manufacturing Space Is an Engine for Equitable Economic Development,https://nextcity.org/urbanist-news/affordable-manufacturing-space-engine-for-equitable-economic-development
563,St. Paul’s ReConnect Rondo Is Working to Right Past Highway Development Wrongs,https://nextcity.org/urbanist-news/st-pauls-reconnect-rondo-working-to-right-past-highway-development-wrongs
